"province_code","year","month","influenza","influenza_death","dengue_fever","dengue_fever_death","diarrhoea","diarrhoea_death","date1"
45,2006,6,1915.0,0.0,2.0,0.0,1777.0,0.0,2006-06-15
32,2006,6,698.0,0.0,0.0,0.0,399.0,0.0,2006-06-15
49,2006,6,2949.0,0.0,0.0,0.0,1644.0,0.0,2006-06-15
49,2006,6,2949.0,0.0,0.0,0.0,1644.0,0.0,2006-06-15
28,2006,6,1012.0,0.0,47.0,0.0,971.0,0.0,2006-06-15
40,2006,6,780.0,0.0,70.0,0.0,459.0,0.0,2006-06-15
40,2006,6,780.0,0.0,70.0,0.0,459.0,0.0,2006-06-15
56,2006,6,455.0,0.0,93.0,0.0,518.0,0.0,2006-06-15
42,2006,6,2038.0,0.0,81.0,0.0,923.0,0.0,2006-06-15
43,2006,6,2580.0,0.0,65.0,0.0,1460.0,0.0,2006-06-15
61,2006,6,2174.0,0.0,16.0,0.0,863.0,0.0,2006-06-15
61,2006,6,2174.0,0.0,16.0,0.0,863.0,0.0,2006-06-15
35,2006,6,2705.0,0.0,0.0,0.0,961.0,0.0,2006-06-15
41,2006,6,2455.0,0.0,31.0,0.0,1437.0,0.0,2006-06-15
41,2006,6,2455.0,0.0,31.0,0.0,1437.0,0.0,2006-06-15
37,2006,6,4280.0,0.0,7.0,0.0,2016.0,0.0,2006-06-15
55,2006,6,626.0,0.0,20.0,0.0,307.0,0.0,2006-06-15
34,2006,6,2349.0,0.0,17.0,0.0,1849.0,0.0,2006-06-15
34,2006,6,2349.0,0.0,17.0,0.0,1849.0,0.0,2006-06-15
57,2006,6,2086.0,0.0,328.0,0.0,701.0,0.0,2006-06-15
48,2006,6,214.0,0.0,48.0,0.0,428.0,0.0,2006-06-15
36,2006,6,1979.0,0.0,255.0,0.0,2259.0,0.0,2006-06-15
59,2006,6,3834.0,0.0,203.0,0.0,1732.0,0.0,2006-06-15
60,2006,6,27.0,0.0,318.0,0.0,1352.0,0.0,2006-06-15
52,2006,6,4127.0,0.0,392.0,0.0,2667.0,0.0,2006-06-15
62,2006,6,1235.0,0.0,250.0,0.0,509.0,0.0,2006-06-15
46,2006,6,514.0,0.0,186.0,0.0,1106.0,0.0,2006-06-15
39,2006,6,0.0,0.0,127.0,0.0,1402.0,0.0,2006-06-15
63,2006,6,1125.0,0.0,565.0,0.0,1746.0,0.0,2006-06-15
51,2006,6,526.0,0.0,375.0,0.0,990.0,0.0,2006-06-15
64,2006,6,461.0,0.0,413.0,1.0,583.0,0.0,2006-06-15
54,2006,6,1136.0,0.0,355.0,1.0,699.0,0.0,2006-06-15
15,2006,7,2753.0,0.0,0.0,0.0,1169.0,0.0,2006-07-15
15,2006,7,2753.0,0.0,0.0,0.0,1169.0,0.0,2006-07-15
